,fecha,prices_bitcoin,market_caps_bitcoin,total_volumes_bitcoin,prices_ethereum,market_caps_ethereum,total_volumes_ethereum,prices_binancecoin,market_caps_binancecoin,total_volumes_binancecoin,prices_cardano,market_caps_cardano,total_volumes_cardano,prices_dogecoin,market_caps_dogecoin,total_volumes_dogecoin,prices_solana,market_caps_solana,total_volumes_solana,prices_polkadot,market_caps_polkadot,total_volumes_polkadot,prices_matic-network,market_caps_matic-network,total_volumes_matic-network,prices_litecoin,market_caps_litecoin,total_volumes_litecoin,prices_ripple,market_caps_ripple,total_volumes_ripple
1108,2023-01-13,19941.781,382675302196.4898,39514419053.17687,1453.377,174798760594.58777,8386970426.225097,294.144,47947758393.05579,741863436.7457082,0.345,12093797768.19843,410767751.67827827,0.084,11623302622.660501,795233432.8657678,18.28,6767551967.350333,1221076768.1980367,5.404,6418896549.379607,228790043.3560822,0.932,8360594098.000654,429818656.94010264,86.44,6218154640.207044,755466357.0884287,0.387,19580764523.903866,1170148577.9979725
1109,2023-01-14,21019.207,405209898132.0056,49498711311.53301,1549.111,187276048380.94897,15505376250.712307,305.806,49943815084.215385,621263980.3630487,0.352,12362646517.736372,835035759.7752243,0.088,12068323856.612995,1496087121.9835389,24.303,9066218089.522646,4130184710.826154,6.028,7185441825.556078,782687495.7213826,1.0,8968961020.540672,1116439033.2760034,87.596,6327304069.914814,1307463071.0427835,0.396,20080653280.131844,1860485927.2466824
1110,2023-01-15,20853.231,401697403586.5178,23072133987.553684,1551.325,186901700956.48312,7074931051.0836935,301.709,49222768561.114334,736192124.7276325,0.35,12260892656.876629,390932534.53855395,0.086,11856733528.917416,681082186.6594719,22.838,8465167529.981883,1967106481.9434114,5.934,7048844533.072695,343689205.9871965,0.983,8803385823.395838,460749897.20545447,87.263,6289653588.125069,574298821.4576117,0.385,19502566239.733498,938035524.0987028
1111,2023-01-16,21175.338,407760358639.0028,34809391745.54498,1577.726,190122961411.69482,9434570734.551754,298.897,48792209674.23091,781896457.7009352,0.35,12264237310.305292,445014768.5011581,0.084,11528291217.020878,723731414.4535168,23.586,8762954564.82465,1775938541.45958,5.81,6914982508.280345,366947917.8205463,1.019,9140805245.319796,781984769.9054928,85.779,6177377858.982698,667289823.9710304,0.387,19619545376.60257,1668494268.0545394
1112,2023-01-17,21156.784,407405144842.9396,33278841336.508595,1569.531,188982728685.09735,8482482040.670269,300.186,48934162211.70411,609443149.9988856,0.347,12137020401.334948,300478175.2813681,0.083,11449270580.191713,460367915.17922485,22.882,8525510205.462621,1033549762.1336452,5.963,7098249474.233347,396046272.97196877,0.997,8932908459.08336,487463909.39865196,87.196,6268273858.518424,709427275.4596727,0.388,19658180910.92554,1138890767.1815016
1113,2023-01-18,20726.845,399349603616.14526,40612056908.80891,1516.555,183517931282.58932,11809477723.65587,287.706,38863899341.493355,935963362.5168898,0.328,11479445708.995796,452576275.4706946,0.08,11067619777.91007,1370974712.899079,20.858,7710048711.615839,1543991743.304109,5.655,6726902475.495878,441232057.6899503,0.942,8443675001.394385,588070575.8933829,82.865,5979086942.812031,775894311.4650375,0.38,19245926197.709797,1702838567.3220875
1114,2023-01-19,21081.671,406258441952.3726,29144534677.57505,1550.509,186967330908.32364,6871702648.394773,294.75,39775681142.76484,525255021.0152153,0.34,11908339088.063757,245283868.60225913,0.082,11269006542.747513,436877766.13155895,21.415,7934995923.191625,898504341.2684329,5.801,6924736793.838175,187140445.4390963,0.951,8542198760.309792,374726345.2057396,84.179,6070499480.895799,472585076.4345888,0.394,19971310554.25555,1255535645.9865408
1115,2023-01-20,22705.834,436724993652.4275,41321936668.62795,1661.335,200011161010.51965,9228892411.460192,304.949,41107817142.74072,924329019.7818149,0.364,12706691031.137093,363818582.113123,0.086,11923758984.12502,572892110.1084868,25.576,9489394201.957804,1527407710.5157359,6.255,7461520990.843851,260476431.48039794,1.025,9166213971.89363,448608856.3434447,90.612,6545927470.230561,651888250.0420978,0.414,20999925928.925415,1186977053.328279
1116,2023-01-21,22771.023,438578588179.0604,44077026803.66082,1625.909,195908718395.08084,9663018503.707115,298.956,40342844634.97218,887023242.243446,0.369,12927454159.661879,618878365.285699,0.085,11666628136.564837,929640469.8297529,24.665,9143727538.633389,2096626033.2535574,6.246,7452411001.806236,355405212.3929102,0.99,8878636279.250423,565946028.0716423,87.979,6365542864.689391,688622793.1964893,0.404,20511505868.34467,1142406486.226599
1117,2023-01-22,22736.661,438060367560.3554,34124364415.43915,1630.845,196512572594.40756,8233555835.053316,303.168,40887166881.195435,150521091.81746808,0.378,13229237078.193174,603642881.0813547,0.088,12177828761.441853,1036054578.543725,24.272,9004757973.453108,970991825.3141448,6.212,7418382148.705477,249458571.46704164,0.995,8921419880.60079,498799334.2099433,87.66,6321618689.940053,542779706.4021922,0.402,20425679976.40058,852878506.6611335
1118,2023-01-23,22984.875,442926343072.59235,36750647385.65293,1632.962,196541663696.43738,9037743837.862547,306.086,41352793244.72717,769750138.4684281,0.376,13188812335.29959,507459192.98282266,0.089,12249357530.443144,858286765.6487513,24.427,9057978593.358006,917151760.5324672,6.589,7863091567.413891,434790321.16012686,0.998,8947707085.766724,457729871.178567,90.188,6499766377.444882,697998281.4720387,0.427,21638028918.38685,2285698262.677693
1119,2023-01-24,22610.011,435679436196.35767,35621897292.95152,1557.06,187270576772.9432,9078639809.982983,300.56,40710000029.919876,1360044174.0440576,0.359,12577247529.525206,351284235.0738831,0.084,11564376184.194464,703695713.2966729,22.789,8470454667.8265915,855305584.5316638,6.186,7395228277.021116,305760411.89162666,0.955,8569184234.375265,532519445.26747197,87.19,6277599169.800346,506719213.5666232,0.409,20714879210.16023,1400007168.0821967
1120,2023-01-25,23180.423,446715261348.7517,42772537174.72366,1614.677,194402223992.62006,11946053798.490387,307.087,41483151362.56983,66745144.443485685,0.374,13107855671.302519,389497975.61468655,0.087,11983399576.263828,688085209.9686229,24.66,9151912233.305305,1389562422.6066904,6.421,7659051015.469998,359305707.4725925,0.994,8931768535.1214,517599646.9312326,89.62,6453728611.979287,503904018.24596584,0.419,21255807576.526184,1245728191.7718234
1121,2023-01-26,23024.746,444005849172.13904,37099702812.22777,1602.847,193276131177.59738,10076436860.255999,304.888,41149656904.52385,698771570.2321252,0.381,13350884665.904545,462182515.74284977,0.087,11936535128.526995,563562892.209055,24.363,9052529628.297161,811737989.6856995,6.468,7747735674.283517,326216001.75108075,1.11,9897992250.063389,1142461370.3264558,87.53,6321330923.543332,529624444.7454207,0.411,20916108969.411465,1019272806.0485111
1122,2023-01-27,23082.858,444898315874.05536,36109035905.258965,1598.47,192677648328.43668,9593062923.130283,308.465,41645249790.13214,622950362.5651071,0.39,13626543158.560867,360808198.5965186,0.087,12060883629.230118,531062208.8930153,24.414,9066608034.902922,702646248.4944212,6.57,7856739950.604887,265474456.73399788,1.158,10395025687.77707,1084965995.43566,88.869,6411922062.142031,460938919.44289154,0.414,21011973835.20259,942400534.0736151
1123,2023-01-28,23022.233,443702765526.11646,19567219823.87809,1573.063,189301295262.2017,6523949724.808857,305.948,41254850789.52821,537183722.5660921,0.383,13394216456.283022,366609117.2041258,0.088,12129625117.45415,874890207.8172691,23.986,8888774937.513983,522601581.6915137,6.389,7640327631.38938,208329337.7263006,1.143,10296560674.829346,678731622.853248,89.658,6441319216.207349,424439231.51204664,0.41,20794792977.810905,565735709.6176277
1124,2023-01-29,23797.461,458368002025.743,38438621263.58117,1646.516,198339307428.10373,10037370816.308008,317.306,42808011984.80755,451076761.21722734,0.397,13886339439.642038,334441514.12323135,0.09,12456065692.086445,639918205.4350066,26.178,9723380871.434278,1086841729.8600228,6.621,7922259197.054451,254655935.21533224,1.178,10588253602.01933,697479085.9012648,95.046,6865495599.102029,1194301591.0455596,0.415,21072151658.286156,630042252.5374581
1125,2023-01-30,22840.386,439295730927.16473,38594596831.97205,1568.648,188787565951.33054,10977781767.502348,307.058,41374485112.913246,923049424.9781038,0.373,13050686924.400314,406195562.76809275,0.088,12117040176.651438,1105547968.2326896,23.963,8894199458.02625,1111636437.09002,6.196,7410872880.314612,275635411.8871149,1.088,9785298677.809378,663395092.344173,91.443,6570341603.318204,758177840.1981457,0.396,20091977273.881798,1441087625.9689953
1126,2023-01-31,23137.324,445991168199.3282,32683643418.329483,1586.54,191042852121.47128,7544090211.946499,312.512,42108205614.493965,686300739.6180097,0.392,13739947311.515242,485110346.30610865,0.096,13260998097.849463,2150296357.8793454,23.961,8896873315.819334,636667495.0187764,6.27,7502144503.192972,217928928.73929405,1.111,9983569302.074097,433238266.75062567,94.404,6817827465.647194,901755417.8536851,0.407,20688747113.486633,1197426392.9076283
1127,2023-02-01,23725.162,457383099382.75,37452064508.17389,1642.857,197724834027.55963,9295116915.9373,317.648,42847286857.96311,859050894.5097826,0.398,13941650401.95893,506205683.8664071,0.094,13026308149.062315,1555755722.7291484,24.983,9295594682.001568,1017077833.8746504,6.471,7749019076.1355095,297339779.98897237,1.197,10771475030.721632,691848606.0389111,100.527,7251965131.798842,1165381338.9530888,0.415,21064449265.238544,1250397867.2487998
1128,2023-02-02,23539.677,453565018922.54517,44735297656.69828,1648.68,198613736403.15057,12542560274.342657,325.438,43801457182.32052,84078874.8380985,0.399,14004431006.110123,573959330.9986911,0.091,12612886676.809902,1050643813.8946322,24.319,9062290851.692661,1066576080.9274372,6.556,7861116315.319404,417508226.7340164,1.188,10704645799.598526,931304485.6573515,98.975,7152077139.22119,764986568.2063903,0.411,20884408869.328255,1151908009.9087086
1129,2023-02-03,23451.578,452312595756.25696,41267040610.76361,1665.428,200784153460.47113,9528083087.520357,332.276,44840122542.47202,1268188756.6195889,0.405,14195163826.609682,390999633.4526748,0.093,12873643300.94727,746436869.40404,24.686,9209669774.762846,781139212.0640733,7.013,8414262771.289161,490617061.78249687,1.247,11236705079.821716,765991796.7002709,99.92,7226662576.165048,646115539.6388626,0.412,20950682121.522537,978829007.0556666
1130,2023-02-04,23340.35,450197147854.798,21063097082.257824,1667.272,201099652782.7474,6766208820.07522,330.848,44651269260.7055,465200874.3085924,0.4,14050882551.241644,263084740.45153815,0.096,13238868373.89262,1480204574.1924782,24.352,9084646376.720587,350243684.4482565,6.896,8273869515.110414,238800804.9298765,1.252,11296727355.313854,604152817.9073943,98.511,7129017054.26823,442479794.20932615,0.412,20949793892.670692,648944348.9337069
1131,2023-02-05,22946.287,442933975658.56586,26678691424.549904,1631.373,196817854756.22067,8211226952.330717,327.662,44225334686.7341,214914370.79754657,0.393,13784689201.47828,350978984.6150683,0.092,12749259827.031523,1040228846.1948534,23.514,8775453234.400503,638580954.9262303,6.642,7973598038.54855,270982774.7282343,1.206,10856404609.48576,618570068.6365238,96.433,6961623997.709831,515392585.66726774,0.4,20322531847.385986,863028588.790369
1132,2023-02-06,22786.483,438726385719.1618,33963650031.470352,1617.144,194725338782.41467,7825100535.008893,324.971,43820319411.42918,686777874.0027725,0.383,13413615316.698278,341533271.40342003,0.09,12372298654.416462,625954709.2277476,22.717,8463616399.329708,463322357.86849886,6.497,7779070314.796459,245142517.19205156,1.191,10735268900.22078,459313077.599304,96.114,6931704156.104501,473551612.65356654,0.394,19987203910.588814,1057791123.2708575
1133,2023-02-07,23294.914,449391195299.20337,38850594358.69947,1672.823,201779050385.86017,9180247305.88792,333.393,52687066244.94957,581601059.3434665,0.4,13995112011.822542,366338560.6024305,0.093,12794701927.631905,590091623.7311,23.904,8928209652.21195,707393494.1668731,6.948,8333990416.91506,295243777.23315567,1.27,11421289116.42952,616577111.4514483,100.988,7309801508.775704,758187250.304209,0.405,20578617233.8652,1161291193.3619506
1134,2023-02-08,22947.508,442518382691.65485,34247782005.793324,1651.408,199107556553.15936,8766845417.320044,328.365,51836845863.67167,729847578.7174623,0.395,13838767400.638256,342730685.9609066,0.09,12479856709.738825,545061811.9585679,23.207,8681217220.957706,581769819.4598817,6.757,8110178949.590388,247375557.407144,1.306,11776236853.28103,1020632170.0081376,99.237,7170479471.3350725,648409920.9821538,0.399,20272568564.15036,950354663.9422504
1135,2023-02-09,21820.887,420790678627.7739,51161546272.35185,1546.384,186306817307.09564,12447757846.416866,305.75,48291721476.57718,1346549932.9636326,0.363,12700635423.238155,490910349.17458993,0.082,11275570526.590849,1042038184.0493978,20.438,7674814944.971446,808728417.656008,6.23,7477194018.495944,529810448.85853124,1.228,11083166419.519121,1384189160.4952621,92.118,6651133027.622342,941546012.8703182,0.383,19494029957.977486,1821185002.1664116
1136,2023-02-10,21630.133,417351358181.0193,42389972640.44812,1515.534,182839491763.3784,9882779899.96751,305.923,48368078947.74623,624450062.6640974,0.359,12591878338.215193,360263656.7773849,0.081,11233854726.766487,678395607.5182058,20.124,7582538971.715706,684166038.4850869,6.189,7442362927.451278,301637805.19501954,1.23,11103759266.319271,1123485499.1297362,93.464,6752941917.309615,700774345.3463019,0.384,19484210803.046715,1049701311.5898643
1137,2023-02-11,21889.432,422107650473.77954,23574706405.838543,1541.969,185826666441.3843,6070233325.97355,310.995,49146214017.89854,454948260.81630766,0.37,12978050863.776833,224862636.99963212,0.082,11399795816.980667,320110939.4185049,20.845,7825374946.872857,278031093.4530366,6.284,7543346315.064424,143068442.52349454,1.253,11282689892.870317,499331393.5698358,94.514,6830493379.367064,440384874.8847424,0.385,19569331797.910236,511402933.88147306
1138,2023-02-12,21779.874,420218240428.1313,25877166000.550278,1515.335,182722050130.99646,6128794710.192691,313.549,49507659250.12227,39039403.51465756,0.364,12779268330.277773,233568066.53148624,0.082,11361782229.018486,601012671.9687623,21.441,8057257217.572684,544548720.7939905,6.164,7416773395.914189,178158552.53923786,1.238,11159353454.986168,590451069.1981568,92.316,6672220826.9643955,397390627.8483459,0.376,19086935160.551865,560863913.2683896
1139,2023-02-13,21807.834,420838871938.82733,36761909546.14395,1506.916,181589830341.34802,11573812955.970678,293.319,46259599942.4369,532374603.3422022,0.36,12621979856.387705,372826401.50569105,0.082,11384581665.262066,1026995108.8569201,20.785,7804126001.846962,723121577.9813033,6.119,7352408834.2737,335928393.66483676,1.187,10687997897.999922,831203562.2642297,91.21,6587497173.638733,756946798.3938984,0.372,18900034646.09865,1370370835.3961487
1140,2023-02-14,22220.071,428649056117.7321,45363697019.73754,1556.963,187619568130.73468,11723184974.304256,296.201,46811338177.70054,1005050377.4962156,0.387,13575572016.582714,498029508.5868461,0.084,11574352108.29937,546678835.7508724,21.845,8222948441.256965,850945955.5827794,6.234,7496941327.303583,278124947.47988665,1.26,11343038345.486263,828145360.4008732,95.646,6910404875.000352,660935177.8127768,0.383,19466658327.996433,1276863097.1649044
1141,2023-02-15,24307.875,468820317786.9533,44336284482.19016,1674.858,201595282287.4858,11079231384.245422,317.254,50074569838.81647,1031520466.8938345,0.413,14353519091.99043,484645105.67497915,0.089,12313840261.662514,1141568616.2742417,23.889,8975776575.30878,831022310.6845816,6.609,7945712271.908503,335324467.09394306,1.33,11947313168.062696,734667758.4104049,102.832,7422396329.232447,818639921.7844034,0.401,20368679852.003353,1320600525.785714
1142,2023-02-16,23756.907,459293697174.9459,48144978044.45546,1646.144,198370400841.4434,13388835215.08776,306.761,48379049686.04854,1643331080.4659684,0.391,13639995276.217663,565088424.0493953,0.085,11770970763.199057,1090286839.3508554,22.345,8400837292.390615,956362734.2974708,6.389,7658563981.686901,401487886.9816844,1.379,12331121100.355158,1323638881.5682702,99.26,7173481331.058722,814664759.3323121,0.387,19624357378.802677,1437284191.6291525
1143,2023-02-17,24628.825,475194230168.09973,54200707340.94142,1697.085,204534589183.7981,10807323083.841963,313.672,49577894902.09543,1114028934.4542108,0.405,14191016122.507013,417077588.79084706,0.088,12132650426.076527,564836418.8191197,23.194,8757810457.777061,666303722.2640171,7.297,8780715046.827116,816508568.9527842,1.531,13811854407.362392,1546552729.6136537,100.412,7261915035.602173,805649906.7449956,0.395,20087928758.71447,1212725512.0546696
1144,2023-02-18,24642.791,475529620771.9494,24900444765.27695,1692.519,203613145994.36063,5863446679.020431,316.208,49856817082.596756,642090260.6405485,0.407,14237828858.494202,322186852.7354176,0.089,12300072194.286001,528974060.9664534,23.451,8864240990.711231,411412105.6730705,7.248,8724929154.706154,471016202.0785851,1.487,13388009593.511154,862203416.3002988,99.695,7208394509.251699,661923877.8308074,0.394,20036416117.84064,575785061.3648797
1145,2023-02-19,24284.478,470798520570.0436,33664683478.33256,1680.379,202999098993.98264,7499517187.119554,311.354,49473349358.159676,780739778.810844,0.399,14043747857.23161,342488595.3794008,0.087,12051531172.683535,640757357.1921849,24.811,9416249238.487823,1082089933.532258,7.439,8991538134.236885,790399403.6852473,1.478,13366299049.627235,831586912.1182368,97.457,7067878160.706563,589805330.0159425,0.386,19625731454.880474,863659775.2319903
1146,2023-02-20,24786.666,478236525469.6496,38997046274.497246,1700.199,204900256888.84143,8435810846.264387,314.941,49710803984.08142,883654966.1127073,0.403,14132819917.786251,382673397.11391157,0.088,12177007504.585363,561841993.1387864,26.035,9849428455.392427,1528181094.5658994,7.527,9059900211.471052,517830090.897999,1.472,13257555883.48431,742380431.2465938,95.911,6929598953.612201,906826217.3910319,0.398,20205624242.572395,1741797303.3956501
1147,2023-02-21,24417.387,470623925511.17865,41991954878.4476,1656.582,199387951962.05505,9728814194.484383,311.076,49103313729.37265,744251696.0688722,0.392,13736559470.466208,393877647.4711077,0.085,11787321159.304222,640964751.7353162,24.921,9410006572.060625,971104096.0161645,7.25,8725074263.862608,424382923.07921475,1.383,12429279969.610104,911724010.5942444,93.695,6764816732.623788,780720670.1524998,0.391,19872689610.039776,1404135578.9653506
1148,2023-02-22,24146.101,465998918250.2451,40336608135.49699,1643.173,198153971276.35593,9836391621.850903,312.465,49367058957.58157,929231102.2772474,0.389,13650328636.799568,394239750.17171454,0.085,11851834270.194721,1022368371.1573573,24.17,9148040150.61283,1006550896.1129414,7.17,8656728943.641329,445050807.2896644,1.397,12567744054.296015,878694131.6909243,95.057,6876243711.456723,757616962.9849399,0.395,20196054648.297245,1391639960.457505
1149,2023-02-23,23951.111,461042830140.0772,42356618035.349625,1651.85,198619189860.05594,9698749201.902168,308.514,48689301152.18177,768415803.7098821,0.384,13422878914.715439,290508904.52333933,0.084,11642613957.90566,460638466.8218064,23.924,9024298203.902431,617535605.1973163,7.092,8528870605.745284,375652835.7517494,1.356,12168680263.74622,593146089.7986639,94.764,6840713416.287427,533091830.1124328,0.39,19815369081.450718,1131967738.4073946
1150,2023-02-24,23172.287,447316067422.04736,35081974267.07997,1608.103,193773223390.3348,9609840835.076471,301.83,47654082071.56505,661382772.5581934,0.366,12831951055.729671,391515903.653899,0.081,11207403282.95199,536406520.5822174,23.058,8723841537.761139,649161438.3791043,6.614,7975206269.458946,406675008.98326564,1.265,11448552858.95315,672249818.0758578,91.529,6625582895.875987,502215123.48523223,0.379,19325068033.96813,1058056427.8744959
1151,2023-02-25,23157.038,447030240435.99854,22999909593.10942,1593.952,192056375721.21072,6117521125.045025,302.136,47710101862.93616,463170459.09662414,0.363,12705604283.914536,295147832.66455644,0.081,11170741554.96617,420127974.38600355,22.41,8461125692.332631,582781483.0965183,6.538,7879063917.589614,273278804.46663,1.247,11256384041.095013,550637275.6543195,93.17,6747966213.675222,436380370.77182174,0.379,19283599327.033203,647196607.9575866
1152,2023-02-26,23541.116,454284528651.50226,24469102669.371048,1640.583,197696596339.3676,6357994998.206232,308.574,48751232145.0268,454441353.1641066,0.369,12940252749.38211,238357219.73382637,0.082,11380915237.703707,333273163.5525551,23.231,8789815699.846401,447765032.4162541,6.684,8070006130.15561,259252796.1740206,1.279,11554221987.89876,507027024.24382013,95.172,6890752614.695298,401183564.0874107,0.378,19267086787.79969,540159353.6332139
1153,2023-02-27,23518.124,454364917718.867,28832423816.478718,1633.977,197018105507.06073,7916573299.24559,304.56,48144114205.19624,493844165.87227964,0.365,12807607550.16821,252916442.78446364,0.081,11268832305.146765,353862833.5813853,22.694,8589782940.913688,515693154.2203986,6.583,7952520453.615793,288525491.12878805,1.234,11168181473.629398,607486181.7119095,94.036,6809480415.707405,438749637.9849197,0.379,19332749632.951515,1153758555.8774142
1154,2023-02-28,23155.544,446010055987.85736,25534054046.06684,1606.633,193276888983.6779,6883711561.9226,301.303,47506411709.74829,430335213.88634783,0.353,12341133082.020231,238422456.275961,0.081,11172473927.906588,439789857.1602616,21.916,8278729498.564519,353854572.7492246,6.348,7652424036.270056,265521916.8877683,1.194,10797134762.810709,566189249.4165969,93.73,6771528857.874855,426852107.5478518,0.378,19254765044.415302,1097670874.0984151
1155,2023-03-01,23634.333,456417315966.7193,32507897259.084335,1663.926,200476156508.34192,8672222866.055677,303.182,47810909892.96906,46710424.92698087,0.361,12657714408.580032,229268366.11614817,0.082,11363080012.99438,317649870.36564094,22.506,8530663779.645123,368841392.13948405,6.53,7881933855.700314,275326716.41447943,1.245,11281305083.802717,588026107.5220813,97.776,7080227569.888726,558455261.57109,0.384,19594492700.912342,1016609362.857389
1156,2023-03-02,23464.337,453067155320.8529,27432755758.440197,1647.665,198520753673.54544,7930395056.206914,299.821,47378215431.825714,442900344.9757042,0.35,12275830909.822632,246329386.29308638,0.081,11147375822.524082,283250051.99350333,21.974,8328272221.796302,331963626.27965164,6.323,7639140586.219113,237639733.7391961,1.224,11081064846.053862,494678383.69327337,95.278,6897806522.383258,497328067.8448676,0.378,19261288580.63014,909585578.1475348
1157,2023-03-03,22367.433,431727585101.1504,34239649135.070206,1570.668,189178795460.26093,11179316252.20772,290.218,45805267734.66612,551796723.5580955,0.344,12041249033.671446,412463637.78829587,0.077,10657992315.988167,672759002.2335626,21.407,8106249844.5340605,498070582.62262857,6.035,7290395652.243021,307950873.03640676,1.17,10574340887.593475,678975750.4419129,90.576,6556118053.165364,700671966.7408128,0.38,19357672478.1105,1366537887.0953143
1158,2023-03-04,22348.33,431837491811.49384,13392431931.930376,1568.496,189002414068.6852,4800994312.370927,289.166,45700004126.05603,176384110.15050194,0.337,11812934508.251123,170389737.09304863,0.075,10348419227.291624,322885409.05103093,20.956,7946564768.282082,254558509.36512622,5.912,7141278386.960345,187234194.30865684,1.126,10195528387.433098,368346099.71532476,89.292,6460522635.509425,356142562.6462949,0.375,19125093149.858818,593218721.5744294
1159,2023-03-05,22421.886,433081135066.3954,16080097920.160833,1563.226,188337456156.2138,62172854406.22754,288.62,45495219627.74934,390135653.2095669,0.338,11830384853.655737,165818600.97143966,0.075,10368669833.30771,254948707.00363892,21.003,8013062334.5354595,269435912.69715065,5.99,7221755522.737399,180881874.03344986,1.137,10275944319.968964,345003533.84834284,89.982,6508076597.221751,339580674.0939494,0.369,18772296579.304646,531679793.84649
1160,2023-03-06,22415.114,432758824798.3097,21124920006.057713,1567.35,188803304807.84476,6627693313.532333,288.022,45478695800.90066,374939330.71595174,0.331,11606828343.000158,219304840.31621477,0.075,10386575436.273758,327375362.4879498,20.631,7891217439.147805,325982714.8101539,5.923,7154139434.735579,198293306.59054276,1.132,10245084465.826809,349572358.5569772,87.411,6326379895.454934,509655232.42937326,0.371,18870930797.407375,1262642327.1752026
1161,2023-03-07,22217.21,427994888566.54205,27780357943.162678,1563.813,187945419858.86072,8523808476.527845,289.245,45570679868.5244,404064175.5470172,0.331,11581376193.203402,269091570.5703871,0.074,10242010006.694136,373091394.3040936,20.273,7742957402.802464,397969144.7396385,5.861,7065034655.987277,256896325.0438712,1.15,10366293652.718225,550471850.270794,86.362,6240122255.010752,554658678.6936619,0.381,19403006996.615963,1602133801.9946294
1162,2023-03-08,21712.651,419694984165.3824,28493032424.783108,1535.26,185138878803.2572,11881879818.725237,286.687,45478533320.59014,542305823.4151909,0.318,11172310270.030876,288851784.32819235,0.071,9902129715.668839,381442501.72379655,18.428,7066726944.332695,654065004.8333755,5.604,6783974361.35875,325705157.038676,1.055,9578386255.233261,628867676.2577087,82.834,6016699008.503209,517823112.5581758,0.39,19902227509.41309,2057330076.4400785
1163,2023-03-09,20376.32,392841773384.4403,40173833477.660774,1440.168,173232609854.28854,10861201441.135424,277.49,43661786794.52246,567240687.7138394,0.31,10838510891.387287,443854133.9905746,0.066,9150289479.609255,643797732.5526513,17.333,6615095595.2118635,817533089.0492163,5.384,6492221339.424328,322122608.31763804,1.016,9156618781.411127,782246255.6454821,76.706,5546208841.346763,728020192.6077805,0.373,19038584759.28343,1880109254.4076498
1164,2023-03-10,20195.229,390202255053.33545,51593890225.48742,1429.603,172474466355.71472,14696381616.840977,277.033,43804338397.93352,798558784.3546314,0.316,11089276348.220562,468493562.07914543,0.066,9157983427.34947,578747651.2784501,18.213,7004462520.100822,988470037.0370774,5.558,6741885994.95932,398823095.5557338,1.059,9600190099.845648,994245060.2457436,71.762,5206902438.768539,1111620949.4712052,0.372,18960880522.27624,1600399582.4666307
1165,2023-03-11,20521.556,394742728281.98926,37746654239.61721,1474.403,176915178456.41873,18345198261.395977,275.737,43464995300.65634,403056782.2652211,0.306,10679679301.253176,434989029.7644779,0.066,9177744508.905874,528901128.5072641,18.068,6928931920.550202,671121164.8535483,5.474,6608022342.119235,319352907.62515956,1.059,9555686145.97148,779632616.4453503,69.294,4997759498.555117,1157152710.665337,0.366,18618245861.40169,1134168277.5788836
1166,2023-03-12,22095.713,425816781283.92786,36639901908.82403,1588.197,190440681263.21286,13967891188.499998,289.79,45537337811.068924,612009105.3657018,0.331,11581630428.392332,380024634.1860197,0.071,9775566937.732042,451877720.5216249,20.338,7755318676.394037,766795515.8276222,5.91,7123017236.499321,293974688.8693106,1.154,10393392585.715527,827210538.9490619,76.092,5498982353.009049,861329606.3892223,0.372,18910866411.013874,1204499052.1002083
1167,2023-03-13,24178.955,466509005562.78174,66799159801.958115,1678.916,202294154847.0903,65211714924.508385,308.719,48742270523.99352,1335818570.2017388,0.344,12065878442.194693,662927956.1389902,0.073,10135594021.02691,651342218.345045,20.377,7821977632.749297,1115385621.1475735,6.104,7401937660.952844,430322351.51094365,1.192,10787985166.50232,1089607634.5280604,81.699,5925182832.084372,1508823435.612128,0.374,19067422016.807568,1880603926.4135096
1168,2023-03-14,24758.765,478406045309.6089,70714394276.37074,1708.301,205738833552.65433,19833762797.583607,309.576,48897303943.231026,1256202195.9317465,0.344,12090327310.891384,596424616.0981154,0.075,10390264479.43018,779326464.6521941,20.98,8029661085.939712,1216812986.3855429,6.241,7571159433.171571,426347359.0654485,1.201,10870848199.79295,1146436551.448344,84.336,6134642212.782551,965041163.0613216,0.375,19095493029.564106,1673162184.292314
1169,2023-03-15,24470.882,472833547484.0809,63107437928.81401,1658.07,199607487558.33243,17257648020.36215,307.72,48551821321.071915,960165739.5006174,0.326,11397464259.210308,599759982.2065071,0.07,9700933207.997278,661636752.5788625,19.336,7414057337.321378,891834503.6819715,5.893,7141510095.537369,396831002.7460806,1.117,10140736667.456476,911166789.8956982,76.606,5548847719.175217,891315313.1610636,0.362,18449948264.467854,1224433592.2436776
1170,2023-03-16,25161.272,486375597562.7987,60688056874.81415,1679.792,202411234958.15692,30201930394.76128,331.529,52391403811.807335,2047768477.1444185,0.327,11454977425.587471,364685850.2889938,0.073,10181289392.925114,427937130.105459,19.833,7607669118.344841,505612446.9622918,6.13,7439207053.003964,270083592.87212455,1.157,10511486875.816172,580180005.0369427,79.428,5767644685.885365,607699772.1139194,0.368,18785035463.22649,814391190.5999308
1171,2023-03-17,27466.678,530038219067.3334,64617615617.80156,1793.299,215660560704.77524,14459727611.041805,339.764,53560165299.899605,1414370161.0527945,0.35,12259836658.815914,451127452.5133043,0.077,10626304811.75104,648610110.9940774,21.645,8298944866.274058,746567229.3004439,6.644,8021960013.1672,349175461.31906897,1.225,11104302891.159683,659341283.0687194,85.604,6184452955.777691,696702247.2474911,0.381,19395225306.86912,1269614935.2024417
